"In mid-1873, Barrow's health declined, and though he went to the intercolonial conference at Sydney as one of the South Australian delegates in the hope that change of scene might lead to its improvement, it continued to deteriorate; he died in Adelaide on 22 August 1874 of an effusion on the brain .","(John Henry Barrow, place of death, Adelaide)"
"He died on 1 August 2000 in Mumbai, and on his first death anniversary in 2001, a book ``Ali Sardar Jafri: The youthful boatman'' of joy was released .","(Ali Sardar Jafri, place of death, Mumbai)"
"Faithfull supported the National Children's Bureau, of which she was president .","(Lucy Faithfull, Baroness Faithfull, place of death, London)"
John Maunsell died 20 January 1265 in Florence and was buried in York Minster .,"(John Maunsell, place of death, Florence)"
"His peerages became extinct, but his baronetcy was inherited by a distant cousin, Sir Annesley Stewart .","(William Stewart, 1st Earl of Blessington, place of death, London)"
"Following research for the government into infra-red radiation during World War II, Robert Jack retired in 1947 .","(Robert Jack, place of death, Dunedin)"
After the October Revolution Guchkov provided financial support for the White Guard .,"(Alexander Guchkov, place of death, Paris)"
"Vanik died in his sleep on August 30, 2007 at his home in Jupiter, Florida .","(Charles Vanik, place of death, Jupiter)"
"Coffeen was elected as a Democrat to the Fifty-third Congress, serving from March 4, 1893 to March 3, 1895; he was an unsuccessful candidate for reelection in 1894 to the Fifty-fourth Congress .","(Henry A. Coffeen, place of death, Sheridan)"
"Price was born in Hawthorn, South Australia; he died in Adelaide at the age of 58 .","(Walter Price, place of death, Adelaide)"
"Eugene Mallove was killed on May 14, 2004 in Norwich, Connecticut, while cleaning a recently vacated rental property owned by his parents, the home he grew up in The nature of Mallove's work led to some conspiracy theories regarding the homicide, but police suspected robbery as the motive .","(Eugene Mallove, place of death, Norwich)"
"Lawler died in 1831 in Cincinnati, Ohio, where he was buried at the Episcopal Burial Ground .","(Matthew Lawler, place of death, Cincinnati)"
Friedberg died of cancer in her Manhattan home .,"(Gertrude Friedberg, place of death, Manhattan)"
Mure also took part in the timber trade .,"(John Mure, place of death, Glasgow)"
"The violence of these polemics, the strain of overwork, and the death of Lope de Vega so affected Montalbán that he became insane; he died at Madrid on the 25th of June 1638 .","(Juan Pérez de Montalbán, place of death, Madrid)"
Willem Breuker died on 23 July 2010 in Amsterdam .,"(Willem Breuker, place of death, Amsterdam)"
Conradin died at Bologna in 1429 during a plague .,"(Conradin of Bornada, place of death, Bologna)"
"She was the daughter of Lewis Llewelyn Dillwyn, Liberal MP and owner of the Dillwyn Spelter Works at Swansea .","(Amy Dillwyn, place of death, Swansea)"
"James Black died on 22 June 1872 in Washington, Arkansas .","(James Black, place of death, Washington)"
John Scott died on 30 July 1992 in Auckland after a major heart operation .,"(John Scott, place of death, Auckland)"
"The film movement that emerged from the turmoil, characterised by Italian Neorealism, had little need of classical actors like Umberto Sclanizza, and, amidst persistent ill-health, he returned occasionally to theatre work before his death in Venice on 14 December 1951 .","(Umberto Sclanizza, place of death, Venice)"
Ermentrout was elected as a Democrat to the Forty-seventh and to the three succeeding Congresses .,"(Daniel Ermentrout, place of death, Reading)"
Flower died in 1861 at his home in Leicester .,"(John Flower, place of death, Leicester)"
"A native of the Częstochowa County village of Sygontka, Aleksy Ćwiakowski withdrew from politics in 1930 and, during the destruction of World War II and subsequent Communist takeover, was able to make his way to London, where he died in the year of his 68th birthday, 1953 .","(Aleksy Ćwiakowski, place of death, London)"
"Vaux died on March 22, 1895 in Philadelphia, where he is buried in Laurel Hill Cemetery .","(Richard Vaux, place of death, Philadelphia)"
"Brown died in 1936 in Woodstock, alone and impoverished but by no means unaccomplished .","(Bolton Brown, place of death, Woodstock)"
"He was married, and left a son, George Bourchier Richardson (d. 1877), who shared his father's tastes; he executed some of the woodcuts in the ''Table Book`` and the ''Reprints;`` lectured and wrote on local antiquities; and failing, after his father's emigration, to carry on his business with success, he followed him in 1854 to Australia .","(Moses Aaron Richardson, place of death, Adelaide)"
"Taken prisoner of war by Nazi Germany, Porwit spent the remainder of World War II in POW camps .","(Marian Porwit, place of death, Warsaw)"
"Hetzel died at age 73 on September 13, 2003 at his Squirrel Hill home in Pittsburgh and is buried at Homewood Cemetery .","(Frederick A. Hetzel, place of death, Pittsburgh)"
"Romola spent most of World War II in Budapest with Nijinsky, whose illness was in partial remission from the IST .","(Romola de Pulszky, place of death, London)"
Angioy guided the Sardinian Revolution (1794--1796) against the feudal privileges and laws that still existed on the island of Sardinia .,"(Giovanni Maria Angioy, place of death, France)"
"Robinson died on April 28, 2008 at Henry Ford Hospital in Detroit at the age of 96 For the remainder of the 2008 NBA Playoffs, the Pistons uniforms wore a black patch in his memory .","(Will Robinson, place of death, Detroit)"
"In 1717 Hemsterhuis was appointed professor of Greek at the University of Franeker, to replace Lambert Bos, but he did not enter on his duties there till 1720 .","(Tiberius Hemsterhuis, place of death, Leiden)"
In 1890 Aldous became the conductor of the Hamilton Philharmonic Society after the departure of Clarence Lucas .,"(J. E. P. Aldous, place of death, Hamilton)"
"Rick McNair (1942--2007), was a playwright, author, director, actor, storyteller, librettist, bibliophile, basketball player and coach .","(Rick McNair, place of death, Winnipeg)"
"Shortly after the publication of this last piece Breval died at Paris, January 1738 .","(John Durant Breval, place of death, Paris)"
"Gelman died in May 1970 in Israel, where he had returned later in life .","(Aaron Gelman, place of death, Israel)"
"He was a younger brother of Francis Mason, archdeacon of Norfolk, and was born at Wigan, Lancashire, about 1573 .","(Henry Mason, place of death, Wigan)"
"There is a portrait of the bishop, by Jamieson, at Birkhill, Fife, reproduced in The Wedderburn Book .","(James Wedderburn, place of death, Canterbury)"
Reynie died in 1709 in Paris .,"(Gabriel Nicolas de la Reynie, place of death, Paris)"
In 1857 Thomson was elected member for Geelong in the Victorian legislative assembly but retired in April 1859 .,"(Alexander Thomson, place of death, Geelong)"
"Edward Hay died at Dublin, 13 October 1826, and is buried in St James' graveyard, Kilmainham, Dublin, where his headstone can still be seen .","(Edward Hay, place of death, Dublin)"
"The tree Degeneria vitiensis, which he discovered in Fiji in 1942, is named after him .","(Otto Degener, place of death, Honolulu)"
"Henry Joseph O'Brien (July 21, 1896--July 23, 1976) was an American prelate of the Roman Catholic Church .","(Henry Joseph O'Brien, place of death, Hartford)"
"Johann Conrad Dorner, an Austrian painter, was born at Egg, near Bregenz, in 1810, and studied historical painting under Cornelius .","(Johann Conrad Dorner, place of death, Rome)"
"In the late war years, Foss began his study of Ralph Vaughan Williams, to which the composer himself contributed ``A Musical Autobiography'' .","(Hubert J. Foss, place of death, London)"
"Geraldine Hoff Doyle died on December 26, 2010 in Lansing, Michigan, due to complications from arthritis, aged 86 She is survived by her 5 children, 18 grandchildren and 25 great-grandchildren .","(Geraldine Doyle, place of death, Lansing)"
"Johnston was encouraged by Laud in his literary efforts, possibly as a strike against George Buchanan's reputation as a Latin poet .","(Arthur Johnston, place of death, Oxford)"
"Francis Adorno (1521 - January 13, 1586) was a celebrated Italian preacher .","(Francis Adorno, place of death, Genoa)"
"Frans de Momper, a Flemish landscape painter, who was a native of Antwerp, is inscribed in the ' Liggere' of the Guild of St Luke in that city in 1629-30 .","(Frans de Momper, place of death, Antwerp)"
"James Oneal died on December 12, 1962 in Seattle, Washington .","(James Oneal, place of death, Seattle)"
Lyman Andrews died Friday 13 February 2009 at his apartment in Nottingham .,"(Lyman Andrews, place of death, Nottingham)"
"He is buried in Greyfriars Kirkyard in Edinburgh, where he died in 1812, and a memorial to him stands there, having been erected by friends and well-wishers of the man who had gained fame during his lifetime as Donnchadh Bàn nan Òrain or ``Fair Duncan of the Songs'' .","(Duncan Ban MacIntyre, place of death, Edinburgh)"
"Harris died on October 2, 1994 in Birmingham, Alabama .","(Claude Harris, Jr., place of death, Birmingham)"
"Rabbi Waldenberg died on 21 November 2006 at Shaarei Zedek Medical Center in Jerusalem, of which he had been the Rabbi .","(Eliezer Waldenberg, place of death, Jerusalem)"
"David Croft died in his sleep on 27 September 2011, at his home in Portugal, twenty days after his 89th birthday .","(David Croft, place of death, Portugal)"
"Professor Lence was born in Whitefish, Montana on December 19, 1943 .","(Ross M. Lence, place of death, Houston)"
"Knott died at Southampton, Hampshire on 27 February 2003 .","(Charles Knott, place of death, Southampton)"
"Sarah Crompton was born in Birmingham, the daughter of J W Crompton, a merchant .","(Sarah Crompton, place of death, Birmingham)"
"Saunders died in 1947 in Toronto, Ontario where she had lived for a number of years .","(Margaret Marshall Saunders, place of death, Toronto)"
"In 1924, Collitz was elected the first president of the Linguistic Society of America .","(Hermann Collitz, place of death, Baltimore)"
"Gilbert died July 19, 1865 at his home in Boston .","(Timothy Gilbert, place of death, Boston)"
"Pearre was elected to the Maryland State Senate in 1890, and served until 1892 .","(George Alexander Pearre, place of death, Cumberland)"
"When she died at age 98 in Baltimore, Evans was one of the last surviving cast members of a W S Gilbert production and possibly the last surviving player in an original run of a Gilbert production .","(Amy Evans, place of death, Baltimore)"
"He died at Edinburgh on 7 June 1711; his intimate correspondent, Henry Dodwell the elder, died on the same day .","(John Sage, place of death, Edinburgh)"
"Williams was elected as a Democrat to the Forty-second Congress (March 4, 1871 -- March 3, 1873) .","(William Williams, place of death, Buffalo)"
"Alessandri died on December 26, 1968 in Paris, France .","(Marcel Alessandri, place of death, Paris)"
Lowndes died at Liverpool at the age of 35 .,"(Jefferson Lowndes, place of death, Liverpool)"
"Khenpo Jigme Phuntsok died of heart failure in 2004, at the age of 70 in Tibet .","(Jigme Phuntsok, place of death, Tibet)"
After the elder George A Bingham died in 1895; his son continued the law practice at Littleton .,"(George Hutchins Bingham, place of death, Manchester)"
Bulić died in 1934 in Zagreb .,"(Frane Bulić, place of death, Zagreb)"
"Ellsberry was elected as a Democrat to the Forty-ninth Congress (March 4, 1885-March 3, 1887) .","(William W. Ellsberry, place of death, Georgetown)"
"John Comerford, who was born at Kilkenny in 1773, practised as a miniature painter in Dublin for many years .","(John Comerford, place of death, Dublin)"
"In 1790, Pond sold his shares in the North West Company to William McGillivray .","(Peter Pond, place of death, Milford)"
"Hindersin had pleaded, in season and out of season, for the establishment of a school of gunnery; and in spite of want of funds, such a school had already been established .","(Gustav Eduard von Hindersin, place of death, Berlin)"
"One month later, Gould herself died of cancer at age 70 at Memorial Sloan-Kettering Cancer Center in Manhattan .","(Lois Gould, place of death, Manhattan)"
Angioy managed to escape arrest and organised an army to carry out his plans of revolt even without any external support .,"(Giovanni Maria Angioy, place of death, Paris)"
General William Steaurt married Eliza Alston several months after Katherine's death .,"(Katherine FitzGerald, Viscountess Grandison, place of death, London)"
"When Napoleon marched against Spain in 1808, there was a public outcry for Floridablanca to lead the country in resistance .","(José Moñino, 1st Count of Floridablanca, place of death, Seville)"
"She died on 3 July 2000 in Perth, Western Australia as Vivian Statham (married name, September 1977) .","(Vivian Bullwinkel, place of death, Perth)"
"Jurriaen Andriessen, born at Amsterdam in 1742, was a scholar of A Elliger, and J M Quinkhardt .","(Jurriaen Andriessen, place of death, Amsterdam)"
"Born in South Yarra to estate agent Francis William Clarey and Catherine Lawson (his half-brother Percy would also go on to be a prominent politician and unionist), Arthur attended Flemington State School, Melbourne High School and Melbourne University, graduating with a Bachelor of Commerce .","(Arthur Clarey, place of death, Fitzroy)"
Cumin died at Bath in 1854 .,"(William Cumin, place of death, Bath)"
"Nancy Talbot died from complications of Alzheimer's disease on August 30, 2009, at her home in Boulder, Colorado, at the age of 89 She was survived by her two daughters, Polly and Jane, six grandchildren and six great-grandchildren .","(Nancy Talbot, place of death, Boulder)"
"Robert Goelet died on April 27, 1899 in Naples, Italy .","(Robert Goelet, place of death, Naples)"
"Ludwika died of a plague during an 1855 epidemic, at her home in Warsaw .","(Ludwika J%C4%99drzejewicz, place of death, Warsaw)"
"Kenneth R Harding died of pneumonia at Ormond Beach Memorial Hospital in Florida on October 3, 2007, at the age of 93 He was survived by his second wife, Ruth Campbell Harding, three sons, and fourteen grandchildren, including actor and television host, Zay Harding .","(Kenneth R. Harding, place of death, Florida)"
"Marcel Oopa died in cancer at a the Tenon Hospital in Paris on July 14, 1961 .","(Marcel Oopa, place of death, Paris)"
Luther died at Leipzig on 8 March 1593 .,"(Paul Luther, place of death, Leipzig)"
Lindet returned to France some time before his death in Paris .,"(Jean-Baptiste Robert Lindet, place of death, Paris)"
Stribling and his wife returned to his hometown of Clifton to live in 1959 .,"(Thomas Sigismund Stribling, place of death, Florence)"
James L English died at age 76 in Sacramento .,"(James L. English, place of death, Sacramento)"
"According to Thomas Fuller, James I intended the bishopric of Gloucester for him, and actually issued the congé d'élire, but afterwards revoked it Tooker died at Salisbury on 19 March 1620-1, and was buried in the cathedral .","(William Tooker, place of death, Salisbury)"
"John Ferruggio died of organ failure at Milton Hospital in Milton, Massachusetts, on June 19, 2010, at the age of 84 he was survived by his wife, Susan; two daughters, Lisa DeLuca and Donna Lee York; and six grandchildren .","(John Ferruggio, place of death, Milton)"
Walter Warren Magee was an American congressman who represented New York .,"(Walter W. Magee, place of death, Syracuse)"
Neil Campbell was awarded the CIMM (Canadian Institute of Mining and Metallurgy) Barlow Memorial Award in 1947 and was elected Fellow of the Royal Society of Canada in 1953 .,"(Neil Campbell, place of death, Spokane)"
"Stephen Haynes died at his home in Brooklyn at the age of 78, interment was at the Green-Wood Cemetery, Brooklyn .","(Stephen Haynes, place of death, Brooklyn)"
"William Macomb's loyalties do not appear to have been tested, as he died at Detroit two months before the British evacuation in July 1796 .","(William Macomb, place of death, Detroit)"
"Livio Agresti (1508--1580), also called Ritius or Ricciutello, was an Italian painter of the late-Renaissance or Mannerist period, active both in his native city of Forlì and in Rome, where he died .","(Livio Agresti, place of death, Rome)"
"Wachter was elected as a Republican to the Fifty-sixth and to the three succeeding Congresses, serving from March 4, 1899 to March 3, 1907 .","(Frank Charles Wachter, place of death, Baltimore)"
"Kressly died in March 1963 in Philadelphia, Pennsylvania .","(Maurice E. Kressly, place of death, Philadelphia)"
"Robert A Richardson (died 1895) was a native of Charlotte County, Virginia .","(Robert A. Richardson, place of death, Marion)"
"Athalie Range died November 14, 2006 in Miami, at the age of 91 .","(M. Athalie Range, place of death, Miami)"
His will left all his harpsichord-making material to his son Joannes Dulcken; he died in Antwerp .,"(Dulcken, place of death, Antwerp)"
"Calkins died at the age of 67 in Tucson, Arizona on May 13, 1962 .","(Dick Calkins, place of death, Tucson)"
"Brought up on a farm, he taught himself the use of colors, and in 1820 went to New York City and studied painting with Alexander Robertson .","(Francis Alexander, place of death, Florence)"
"As a guest artist, Elsner appeared at the Vienna State Opera (1899), the Bavarian State Opera (1902), the Semperoper (1902), and the Opern- und Schauspielhaus Frankfurt (1902), mostly in Wagner roles .","(Wilhelm Elsner, place of death, Prague)"
"On August 17, 1996, while vacationing at his summer home, Baltzell was stricken with chest pains and hospitalized at Hyannis, then moved to Boston, where he died at Brigham and Women's Hospital at the age of 80 Baltzell's first wife, the artist Jane Piper, had died in 1991 .","(E. Digby Baltzell, place of death, Boston)"
"Gloria Shayne Baker died at her home in Stamford, Connecticut, of lung cancer on March 6, 2008, at the age of 84 .","(Gloria Shayne Baker, place of death, Stamford)"
"Alema Leota died at the age of 80 in Everett, Washington, on May 11, 2008 .","(Alema Leota, place of death, Everett)"
"Coles died on his plantation, Cole's Hill, near Chatham, Virginia in 1813 and was buried in the family cemetery there .","(Isaac Coles, place of death, Chatham)"
"In 1965 Sheila van Damm toured the Tivoli Circuit Theatres in Sydney and Melbourne, Australia, with her show, `` The Windmill Revue'' .","(Sheila van Damm, place of death, London)"
"Stanisław Grzesiuk died January 21, 1963 in Warsaw .","(Stanisław Grzesiuk, place of death, Warsaw)"
"Weyrich died on December 18, 2008, aged 66, at Inova Fair Oaks Hospital in Fairfax, Virginia .","(Paul Weyrich, place of death, Fairfax)"
Barrett retired in 1940 .,"(Janie Porter Barrett, place of death, Hampton)"
"Nonetheless, his will was proved and The Sutton Model Dwellings Trust (now known as the William Sutton Trust) built estates for the poor across England, beginning in Bethnal Green, then Chelsea, Islington, Rotherhithe, Plymouth and Birmingham .","(William Richard Sutton, place of death, Brighton)"
"Ward was elected as a Democratic-Republican to the Thirteenth and Fourteenth Congresses (March 4, 1813-March 3, 1817) .","(Thomas Ward, place of death, Newark)"
Benjamin Cutter (1857--1910) was an American composer .,"(Benjamin Cutter, place of death, Boston)"
"He died in 1966 in London, survived by his son Rabbi Jacob Ferber and four daughters .","(Tzvi Hirsch Ferber, place of death, London)"
"Baier died at his home in Dunedin, New Zealand .","(Kurt Baier, place of death, Dunedin)"
Krasny died at the age of 112 in Moscow and was buried at the New Donskoy Cemetery there .,"(Sasha Krasny, place of death, Moscow)"
"Thomas Naum James (born 24 October 1925 in Amory, Mississippi; died 11 September 2010 in Birmingham, Alabama) was a leading American cardiologist during the last half of the twentieth century .","(Thomas Naum James, place of death, Birmingham)"
"Simpson served on the council for Niagara District and the town council for Niagara, serving as mayor from 1852 to 1855 .","(John Simpson, place of death, Ottawa)"
Nissen was never a Canadian citizen and in 1921 became a British citizen .,"(Peter Norman Nissen, place of death, London)"
Cooper retired from the bench in November 1861 and from the Executive Council in August 1862 owing to ill-health and was given a pension of £1000 a year .,"(Charles Cooper, place of death, London)"
Davidge played over one thousand parts during his career .,"(William Pleater Davidge, place of death, Cheyenne)"
"Damon died of cancer at Beth Israel Medical Center in Newark, New Jersey at age 51 .","(Jerry Damon, place of death, Newark)"
"Katz died at age 78 on April 18, 1997 in his home in Manhattan, due to cancer .","(Leslie George Katz, place of death, Manhattan)"
Cole died of dropsy at age 37 at her London home .,"(Blanche Cole, place of death, London)"
"MacPherson served as Chief Secretary in the third McCulloch government in 1875--77, before retiring from politics in July 1878, still aged only 44 In 1880 he returned to Britain and settled in Surrey, where he died in 1894 .","(John MacPherson, place of death, Surrey)"
"William Barnard Rhodes (1807? -- 11 February 1878) was a New Zealand businessman, pastoralist and politician .","(William Barnard Rhodes, place of death, Wellington)"
Terrasson had to leave the Oratory and abandon preaching .,"(Gaspard Terrasson, place of death, Paris)"
"McGibbon was promoted to be a Companion of the Order of Canada, and was appointed to the Order of Ontario .","(Pauline Mills McGibbon, place of death, Toronto)"
"Michael Whelan, ``the Poet of Renous'', was born in 1858 in Renous, New Brunswick .","(Michael Whelan, place of death, Chatham)"
Mardaga died from cancer at St Francis Hospital in Wilmington .,"(Thomas Mardaga, place of death, Wilmington)"
"Samuel Crossland died in April 1906 in Wakefield, Yorkshire .","(Samuel Crossland, place of death, Wakefield)"
"Abdur Rab Nishtar died on February 14, 1958 in Karachi .","(Abdur Rab Nishtar, place of death, Karachi)"
"William Birch (1755 -- 1834), a miniature painter and engraver, was born at Warwick .","(William Birch, place of death, Philadelphia)"
"Paul Theodor van Brussel, a flower painter, born at Zuid-Polsbroek, near Schoonhoven, in 1754, was a scholar of Jean Augustin, and of H Meyer of Haarlem .","(Paul Theodor van Brussel, place of death, Amsterdam)"
"On his death in Bath in December 1802, Hunter's estate passed to his granddaughter; her husband then took the surname Hunter, although he sold the estate .","(John Hunter, place of death, Bath)"
"John Nichols returned to Raleigh, and served in the office of the collector of internal revenue from November 26 to December 17, 1893 .","(John Nichols, place of death, Raleigh)"
"Khursheed died on April 18, 2001 in Karachi, four days after her 87th birthday .","(Khursheed Bano, place of death, Karachi)"
"Burton Hatlen died of pneumonia at the Eastern Maine Medical Center in Bangor, Maine, on January 21, 2008 .","(Burton Hatlen, place of death, Bangor)"
"Alfred von Henikstein died on January 29, 1882 in Vienna .","(Alfred von Henikstein, place of death, Vienna)"
Curry died at Independence at age 89 .,"(L. F. P. Curry, place of death, Independence)"
"Paul Smith died on December 15, 1912, at the Royal Victoria Hospital in Montreal, Canada, after two consecutive kidney operations; he was 87 He had three sons -- Henry, who died at age 29, Paul Jr., who died in 1920, and Phelps Smith, who continued managing the hotel until it burned down in 1930 .","(Apollos Smith, place of death, Montreal)"
"Goodwin's work has been exhibited in Montreal since the early 60s, with some significant solo shows .","(Betty Goodwin, place of death, Montreal)"
Barkham died at Tottenham then in Middlesex at the age of 72 .,"(Sir Edward Barkham, 1st Baronet, of South Acre, place of death, Tottenham)"
"He married Guadalupe de la Portilla in 1887 and fathered three children, Juan, Ernesto and Ana Maria .","(Ernesto Pugibet, place of death, Paris)"
Vachell died at Reading in May 1658 and was buried in St Mary's Church in Reading on 1 June 1658 .,"(Tanfield Vachell, place of death, Reading)"
Bannenberg died of an inoperable Brain tumour at his home in London in 2002 .,"(Jon Bannenberg, place of death, London)"
"Herlin died of a heart attack at age 68, at his home in southern France on December 20, 1994 .","(Hans Herlin, place of death, France)"
"On his death in Kensington aged 76 in 1952, the baronetcy was inherited by his son Sir Jack Harris (23 July 1906 -- 26 August 2009) .","(Sir Percy Harris, 1st Baronet, place of death, Kensington)"
"Everac died from cancer at the Floreasca Hospital in Bucharest on October 18, 2011, aged 87 .","(Paul Everac, place of death, Bucharest)"
"Farnum was deputy chairman, Democratic National Committee, 1967-1968; member, Waterford Board of Education, 1969-1970; owned a financial and management consulting firm; elected secretary of the Michigan Senate in 1975 and served in that capacity until his death in Lansing .","(Billie S. Farnum, place of death, Lansing)"
"Captain Tarbell died at Norfolk, on 24 November 1815 .","(Joseph Tarbell, place of death, Norfolk)"
Henry Wood (7 April 1872 -- 1 December 1950) played first-class cricket for Somerset in 1904 .,"(Henry Wood, place of death, Bath)"
"In 1881, Positano was sent to Damascus to serve as Consul; in a few years he was dispatched to Yokohama, Japan, where he died in 1886 .","(Vito Positano, place of death, Yokohama)"
"Baker died on 24 August 1638 in London, where he had resided for many years .","(Alexander Baker, place of death, London)"
"Manners and Moody retired to Ireland, where he died at Dundrum, County Dublin, aged 77 .","(Charles Manners, place of death, Ireland)"
"Spoerri, who retired in 2002, died at his home in Switzerland after suffering a stroke .","(Otto Spoerri, place of death, Switzerland)"
George van Raemdonck was born in Antwerp in 1888 .,"(George Van Raemdonck, place of death, Antwerp)"
"Grabau died on 2 June 1879 in Buffalo, New York, shortly before the 40th anniversary of his arrival in the United States .","(Johannes Andreas August Grabau, place of death, Buffalo)"
"Born in Richmond, Virginia, Caskie graduated from the University of Virginia in 1842, studied law and was admitted to the bar in around 1842, commencing practice in Richmond .","(John Caskie, place of death, Richmond)"
Smith's final major contribution to British politics was to finally successfully see through parliament the repeal of the Test Acts in 1828 .,"(William Smith, place of death, London)"
"His son, Ottavio Leoni was also a painter .","(Lodovico Leoni, place of death, Rome)"
"Wikoff died on January 4, 1978 in Lexington .","(Lester B. Wikoff, place of death, Lexington)"
"Garry died of a stroke in August 1991, at the age of 82 in Berkeley, California .","(Charles Garry, place of death, Berkeley)"
"He died at Cambridge, unmarried, on 15 December 1764 .","(Richard Walker, place of death, Cambridge)"
"Thompson was still listed as an editor of Ebony in 1985, an indication of her longevity with the publication .","(Era Bell Thompson, place of death, Chicago)"
"Afterwards, Cole served as a member of the Board of Regents of the Smithsonian Institution from 1940 to 1943, and was named a member of the Board of Regents of the University of Maryland, College Park in 1931, becoming chairman of the board in 1944 .","(William Purington Cole, place of death, Baltimore)"
"After divorcing Caperton in 1990, she created national headlines when she announced her candidacy for State Treasurer of West Virginia that year .","(Dee Caperton, place of death, France)"
"At the end of World War II, Miriam retired from public life to look after a war-wounded son .","(Miriam Soljak, place of death, Auckland)"
"Chittenden was born on October 25, 1858 in Yorkshire, New York .","(Hiram M. Chittenden, place of death, Seattle)"
Skinner died on 11 November 1991 in Auckland .,"(Tom Skinner, place of death, Auckland)"
"Sherman Houghton died at age 86 in Compton, California, on August 31, 1914 .","(Sherman Otis Houghton, place of death, Compton)"
"Pieter Arnout Dijxhoorn (1810-1839), a Dutch marine painter, was born at Rotterdam in 1810 .","(Pieter Arnout Dijxhoorn, place of death, Rotterdam)"
"Morgan was physically and mentally quick-moving and incessantly active, even in old age .","(Edwin Barber Morgan, place of death, Aurora)"
"Returning to Siena, where he ultimately died, he afterwards worked at Parma, Bologna, and again at Rome .","(Francesco Vanni, place of death, Siena)"
"After World War II, Leiviskä furthered her studies with Leo Funtek and began to write reviews for periodicals including Ilta Sanomat .","(Helvi Leiviskä, place of death, Helsinki)"
"Hagerman died at Toronto in 1847, the father of four children by his first marriage and a daughter by his second .","(Christopher Alexander Hagerman, place of death, Toronto)"
Purushottam Kakodkar died on 2 May 1998 in Delhi at the age of 85 .,"(Purushottam Kakodkar, place of death, Delhi)"
"Considered by some in the art world to be one of the last of the Surrealists, Enrico Donati died in his home in Manhattan on April 25, 2008, aged 99 Donati's health had been failing since involved, as a passenger, in a taxi accident in July, 2007 .","(Enrico Donati, place of death, Manhattan)"
"In 1809, Ueda died at the age of 76 in Kyoto .","(Ueda Akinari, place of death, Kyoto)"
"Imbrie was born in New York on April 6, 1921, and began his musical training as a pianist when he was 4 In 1937, he went to Paris to study briefly with Nadia Boulanger .","(Andrew Imbrie, place of death, Berkeley)"
Wolcott died at home in Windsor and is buried in the Old Burying Ground there .,"(Roger Wolcott, place of death, Windsor)"
"Born in South Australia, Hanlon died in 2010, aged 92, at a nursing home in Geelong, Victoria where he had been living for the past year and a half .","(George Hanlon, place of death, Geelong)"
"Siepi died at Piedmont Hospital in Atlanta, Georgia on July 5, 2010 after suffering a stroke more than a week earlier .","(Cesare Siepi, place of death, Atlanta)"
Arundale died at Brighton in 1853 .,"(Francis Arundale, place of death, Brighton)"
"Ellen Johnson left money to the city of Boston, to make Westland Gate, a fountain in memory of her husband, Jesse Johnson .","(Ellen Cheney Johnson, place of death, London)"
Haggard died at Brighton at the age of 62 .,"(John Haggard, place of death, Brighton)"
"Frank Edwards died of a heart attack in Greenville, South Carolina, while being driven back to his Atlanta, Georgia home, after completing his final recordings at the age of 93 .","(Frank Edwards, place of death, Greenville)"
"Wolf died 1 December 2011 in Berlin, where she lived with her husband, Gerhard Wolf .","(Christa Wolf, place of death, Berlin)"
"Chandler was elected as a Whig to the Thirty-first, Thirty-second, and Thirty-third Congresses .","(Joseph Ripley Chandler, place of death, Philadelphia)"
"Edward Dugmore died June 13, 1996 in Minneapolis, Minnesota .","(Edward Dugmore, place of death, Minneapolis)"
"Gloria Grey died in 1947 in Hollywood, California, aged 38 .","(Gloria Grey, place of death, Hollywood)"
"Perkins died on June 17, 1947 in Stamford, Connecticut .","(Maxwell Perkins, place of death, Stamford)"
"John Gillies, MD (1792 -- 1834) was a Scottish naval surgeon who later became an explorer and botanist, travelling extensively in South America .","(John Gillies, place of death, Edinburgh)"
"Brownson died on April 17, 1876 in Detroit, aged 72 His remains were subsequently transferred to the crypt of the Basilica of the Sacred Heart at the University of Notre Dame, where his personal papers are also archived .","(Orestes Brownson, place of death, Detroit)"
"After this, Johnson moved from Berners Street to Camden Town, and on his retirement in 1812 he went back to Leicester, where he died .","(John Johnson, place of death, Leicester)"
Hewetson never married .,"(Christopher Hewetson, place of death, Rome)"
"Macfaull died on 13 December 1846 in Perth, the Colony of Western Australia .","(Charles Macfaull, place of death, Perth)"
Laroche continued in Oxford Street until the early 1860s and then moved to Birmingham where he died .,"(Martin Laroche, place of death, Birmingham)"
"Rob Erdle died on December 30, 2006 in Denton, Texas .","(Rob Erdle, place of death, Denton)"
"Orioli died in 1942 in Lisbon, where he is buried .","(Giuseppe Orioli, place of death, Lisbon)"
"Sanford Roth died of a heart attack in Rome, Italy, while preparing to work on the film Cleopatra in 1962 .","(Sanford H. Roth, place of death, Rome)"
"Tess died in a Riga hospital on December 7, 2006, at the age of 86 .","(Nikolay Tess, place of death, Riga)"
Ramsey was elected to the Twentieth Congress; reelected as a Jacksonian to the Twenty-first and Twenty-second Congresses and served until his death in Carlisle .,"(William Ramsey, place of death, Carlisle)"
"Bremner was elected as a Democrat to the Sixty-third Congress, serving in office from March 4, 1913, until his death on February 5, 1914, in Baltimore, Maryland .","(Robert G. Bremner, place of death, Baltimore)"
"Władysław Żeleński (11 July 1903 25 June 2006) was a Polish lawyer, historian and publicist .","(Władysław Żeleński, place of death, Paris)"
